cluster,form,data
cluster_6,7,"7,ADJ,Gen,Pos,Neut,Sing"
cluster_163,января,"январь,NOUN,Inan,Gen,Masc,Sing"
cluster_197,1944,"1944,ADJ,Gen,Pos,Masc,Sing"
cluster_116,года,"год,NOUN,Inan,Gen,Masc,Sing"
cluster_6,),"),PUNCT,None"
cluster_6,.,".,PUNCT,None"
cluster_-1,Яков,"Яков,PROPN,Anim,Nom,Masc,Sing"
cluster_198,Андреевич,"Андреевич,PROPN,Anim,Nom,Masc,Sing"
cluster_6,",",",,PUNCT,None"
cluster_-1,родоначальник,"родоначальник,NOUN,Anim,Nom,Masc,Sing"
cluster_-1,Всеволожских,"Всеволожский,PROPN,Anim,Gen,Masc,Plur"
cluster_199,последующего,"последующий,ADJ,Gen,Pos,Neut,Sing"
cluster_200,времени,"время,NOUN,Inan,Loc,Neut,Sing"
cluster_6,",",",,PUNCT,None"
cluster_201,служил,"служить,VERB,Imp,Masc,Ind,Sing,Past,Fin,Act"
cluster_-1,стольником,"стольник,NOUN,Anim,Ins,Masc,Sing"
cluster_6,и,"и,CCONJ,None"
cluster_202,участвовал,"участвовать,VERB,Imp,Masc,Ind,Sing,Past,Fin,Act"
cluster_6,в,"в,ADP,None"
cluster_203,крымском,"крымский,ADJ,Loc,Pos,Masc,Sing"
cluster_204,походе,"поход,NOUN,Inan,Loc,Masc,Sing"
cluster_6,",",",,PUNCT,None"
cluster_6,в,"в,ADP,None"
cluster_205,котором,"который,PRON,Inan,Loc,Masc,Sing"
cluster_6,и,"и,CCONJ,None"
cluster_206,умер,"умереть,VERB,Perf,Masc,Ind,Sing,Past,Fin,Act"
cluster_6,в,"в,ADP,None"
cluster_-1,1689,"1689,ADJ,Loc,Pos,Masc,Sing"
cluster_58,году,"год,NOUN,Inan,Loc,Masc,Sing"
cluster_6,.,".,PUNCT,None"
cluster_207,Согласно,"согласно,ADP,None"
cluster_-1,указанному,"указанный,ADJ,Dat,Pos,Masc,Sing"
cluster_208,закону,"закон,NOUN,Inan,Dat,Masc,Sing"
cluster_209,первые,"первый,ADJ,Inan,Acc,Pos,Plur"
cluster_210,выборы,"выборы,NOUN,Inan,Nom,Masc,Plur"
cluster_211,высших,"высший,ADJ,Gen,Pos,Plur"
cluster_212,должностных,"должностной,ADJ,Gen,Pos,Plur"
cluster_213,лиц,"лицо,NOUN,Anim,Gen,Neut,Plur"
cluster_214,должны,"должен,ADJ,Pos,Plur,Short"
cluster_215,были,"быть,AUX,Imp,Ind,Plur,Past,Fin"
cluster_-1,состояться,"состояться,VERB,Perf,Inf,Mid"
cluster_216,14,"14,NUM,Gen,Card"
cluster_217,октября,"октябрь,NOUN,Inan,Gen,Masc,Sing"
cluster_218,2012,"2012,ADJ,Gen,Pos,Masc,Sing"
cluster_116,года,"год,NOUN,Inan,Gen,Masc,Sing"
cluster_6,в,"в,ADP,None"
cluster_219,тех,"тот,DET,Gen,Plur"
cluster_220,субъектах,"субъект,NOUN,Inan,Gen,Masc,Plur"
cluster_221,Российской,"российский,ADJ,Loc,Pos,Fem,Sing"
cluster_222,Федерации,"федерация,NOUN,Inan,Gen,Fem,Sing"
cluster_6,",",",,PUNCT,None"
cluster_61,где,"где,ADV,None"
cluster_223,срок,"срок,NOUN,Inan,Acc,Masc,Sing"
cluster_-1,истечения,"истечение,NOUN,Inan,Gen,Neut,Sing"
cluster_-1,полномочий,"полномочие,NOUN,Inan,Gen,Neut,Plur"
cluster_224,действующих,"действовать,VERB,Inan,Imp,Gen,Plur,Pres,Part,Act"
cluster_211,высших,"высший,ADJ,Gen,Pos,Plur"
cluster_212,должностных,"должностной,ADJ,Gen,Pos,Plur"
cluster_213,лиц,"лицо,NOUN,Anim,Gen,Neut,Plur"
cluster_-1,истекает,"истекать,VERB,Imp,Ind,Sing,3,Pres,Fin,Act"
cluster_6,с,"с,ADP,None"
cluster_6,1,"1,NUM,None"
cluster_130,июня,"июнь,NOUN,Inan,Gen,Masc,Sing"
cluster_225,по,"по,ADP,None"
cluster_226,31,"31,ADJ,Acc,Pos,Neut,Sing"
cluster_227,декабря,"декабрь,NOUN,Inan,Gen,Masc,Sing"
cluster_218,2012,"2012,ADJ,Gen,Pos,Masc,Sing"
cluster_116,года,"год,NOUN,Inan,Gen,Masc,Sing"
cluster_6,.,".,PUNCT,None"
cluster_-1,Гайтукаев,"Гайтукаев,PROPN,Anim,Nom,Masc,Sing"
cluster_228,познакомился,"познакомиться,VERB,Perf,Masc,Ind,Sing,Past,Fin,Mid"
cluster_6,с,"с,ADP,None"
cluster_229,сотрудником,"сотрудник,NOUN,Anim,Ins,Masc,Sing"
cluster_-1,Восточно-Сибирского,"восточно-сибирский,ADJ,Gen,Pos,Masc,Sing"
cluster_230,банка,"банк,NOUN,Inan,Gen,Masc,Sing"
cluster_-1,Владимиром,"Владимир,PROPN,Anim,Ins,Masc,Sing"
cluster_-1,Новиковым,"Новиков,PROPN,Anim,Ins,Masc,Sing"
cluster_6,",",",,PUNCT,None"
cluster_231,ответственным,"ответственный,ADJ,Ins,Pos,Masc,Sing"
cluster_189,за,"за,ADP,None"
cluster_232,поиск,"поиск,NOUN,Inan,Nom,Masc,Sing"
cluster_-1,клиентуры,"клиентура,NOUN,Inan,Gen,Fem,Sing"
cluster_233,для,"для,ADP,None"
cluster_230,банка,"банк,NOUN,Inan,Gen,Masc,Sing"
cluster_6,.,".,PUNCT,None"
cluster_234,Как,"как,SCONJ,None"
cluster_6,и,"и,CCONJ,None"
cluster_181,его,"его,DET,None"
cluster_-1,предшественники,"предшественник,NOUN,Anim,Nom,Masc,Plur"
cluster_235,король,"король,NOUN,Anim,Nom,Masc,Sing"
cluster_236,Гарсия,"Гарсия,PROPN,Anim,Nom,Masc,Sing"
cluster_237,II,"II,ADJ,Gen,Pos,Neut,Sing"
cluster_-1,оказывал,"оказывать,VERB,Imp,Masc,Ind,Sing,Past,Fin,Act"
cluster_238,покровительство,"покровительство,NOUN,Inan,Acc,Neut,Sing"
cluster_239,христианским,"христианский,ADJ,Dat,Pos,Plur"
cluster_-1,церквям,"церковь,NOUN,Inan,Dat,Fem,Plur"
cluster_6,и,"и,CCONJ,None"
cluster_-1,монастырям,"монастырь,NOUN,Inan,Dat,Masc,Plur"
cluster_6,",",",,PUNCT,None"
cluster_240,находившимся,"находиться,VERB,Inan,Imp,Ins,Neut,Sing,Past,Part,Act"
cluster_6,в,"в,ADP,None"
cluster_181,его,"его,DET,None"
cluster_-1,владениях,"владение,NOUN,Inan,Loc,Neut,Plur"
cluster_6,.,".,PUNCT,None"
cluster_6,В,"в,ADP,None"
cluster_241,первой,"первый,ADJ,Gen,Pos,Fem,Sing"
cluster_153,части,"часть,NOUN,Inan,Gen,Fem,Sing"
cluster_242,герба,"герб,NOUN,Inan,Gen,Masc,Sing"
cluster_6,--,"--,PUNCT,None"
cluster_243,ворота,"ворота,NOUN,Inan,Nom,Neut,Plur"
cluster_6,--,"--,PUNCT,None"
cluster_244,выполнены,"выполнить,VERB,Inan,Perf,Nom,Plur,Past,Short,Part,Pass"
cluster_245,из,"из,ADP,None"
cluster_246,камня,"камень,NOUN,Inan,Gen,Masc,Sing"
cluster_6,в,"в,ADP,None"
cluster_-1,произвольной,"произвольный,ADJ,Loc,Pos,Fem,Sing"
cluster_247,форме,"форма,NOUN,Inan,Dat,Fem,Sing"
cluster_6,(,"(,PUNCT,None"
cluster_6,в,"в,ADP,None"
cluster_248,действительности,"действительность,NOUN,Inan,Loc,Fem,Sing"
cluster_249,данного,"данный,ADJ,Gen,Pos,Neut,Sing"
cluster_-1,архитектурного,"архитектурный,ADJ,Gen,Pos,Neut,Sing"
cluster_250,сооружения,"сооружение,NOUN,Inan,Nom,Neut,Plur"
cluster_26,не,"не,PART,Neg"
cluster_251,существовало,"существовать,VERB,Imp,Neut,Ind,Sing,Past,Fin,Act"
cluster_6,;,";,PUNCT,None"
cluster_252,выражение,"выражение,NOUN,Inan,Nom,Neut,Sing"
cluster_6,``,"``,PUNCT,None"
cluster_243,Ворота,"ворота,NOUN,Inan,Nom,Neut,Plur"
cluster_253,Кавказа,"Кавказ,PROPN,Inan,Gen,Masc,Sing"
cluster_107,&#39;&#39;,"&#39;&#39;,PUNCT,None"
cluster_6,--,"--,PUNCT,None"
cluster_-1,аллегория,"аллегория,NOUN,Inan,Nom,Fem,Sing"
cluster_6,),"),PUNCT,None"
cluster_6,.,".,PUNCT,None"
cluster_254,Население,"население,NOUN,Inan,Nom,Neut,Sing"
cluster_225,по,"по,ADP,None"
cluster_255,переписи,"перепись,NOUN,Inan,Dat,Fem,Sing"
cluster_256,2001,"2001,ADJ,Loc,Pos,Masc,Sing"
cluster_116,года,"год,NOUN,Inan,Gen,Masc,Sing"
cluster_257,составляло,"составлять,VERB,Imp,Neut,Ind,Sing,Past,Fin,Act"
cluster_-1,417,"417,NUM,Nom,Card"
cluster_258,человек,"человек,NOUN,Anim,Gen,Masc,Plur"
cluster_6,.,".,PUNCT,None"
cluster_63,До,"до,ADP,None"
cluster_97,этого,"этот,DET,Gen,Masc,Sing"
cluster_259,гости,"гость,NOUN,Anim,Acc,Masc,Plur"
cluster_6,и,"и,CCONJ,None"
cluster_-1,гостиная,"гостиный,ADJ,Nom,Pos,Fem,Sing"
cluster_-1,сотня,"сотня,NOUN,Inan,Nom,Fem,Sing"
cluster_260,составляли,"составлять,VERB,Imp,Ind,Plur,Past,Fin,Act"
cluster_-1,единое,"единый,ADJ,Acc,Pos,Neut,Sing"
cluster_-1,сословие,"сословие,NOUN,Inan,Acc,Neut,Sing"
cluster_6,.,".,PUNCT,None"
cluster_6,В,"в,ADP,None"
cluster_261,итоге,"итог,NOUN,Inan,Loc,Masc,Sing"
cluster_6,в,"в,ADP,None"
cluster_-1,1018,"1018,ADJ,Loc,Pos,Masc,Sing"
cluster_58,году,"год,NOUN,Inan,Loc,Masc,Sing"
cluster_-1,Санчо,"Санчо,PROPN,Anim,Nom,Masc,Sing"
cluster_262,III,"III,ADJ,Loc,Pos,Masc,Sing"
cluster_-1,Наваррский,"наваррский,ADJ,Nom,Pos,Masc,Sing"
cluster_263,занял,"занять,VERB,Perf,Masc,Ind,Sing,Past,Fin,Act"
cluster_264,центральную,"центральный,ADJ,Acc,Pos,Fem,Sing"
cluster_102,часть,"часть,NOUN,Inan,Nom,Fem,Sing"
cluster_265,графства,"графство,NOUN,Inan,Gen,Neut,Sing"
cluster_6,",",",,PUNCT,None"
cluster_61,где,"где,ADV,None"
cluster_-1,разбив,"разбить,VERB,Perf,Past,Conv,Act"
cluster_-1,мавров,"мавр,NOUN,Anim,Acc,Masc,Plur"
cluster_6,",",",,PUNCT,None"
cluster_-1,вторгшихся,"вторгнуться,VERB,Anim,Perf,Acc,Plur,Past,Part,Act"
cluster_6,в,"в,ADP,None"
cluster_-1,Рибагорсу,"Рибагорса,PROPN,Inan,Acc,Fem,Sing"
cluster_6,.,".,PUNCT,None"
cluster_6,В,"в,ADP,None"
cluster_266,период,"период,NOUN,Inan,Acc,Masc,Sing"
cluster_6,с,"с,ADP,None"
cluster_226,31,"31,ADJ,Acc,Pos,Neut,Sing"
cluster_227,декабря,"декабрь,NOUN,Inan,Gen,Masc,Sing"
cluster_267,2006,"2006,ADJ,Nom,Pos,Masc,Sing"
cluster_225,по,"по,ADP,None"
cluster_226,31,"31,ADJ,Acc,Pos,Neut,Sing"
cluster_227,декабря,"декабрь,NOUN,Inan,Gen,Masc,Sing"
cluster_268,2007,"2007,ADJ,Nom,Pos,Masc,Sing"
cluster_116,года,"год,NOUN,Inan,Gen,Masc,Sing"
cluster_269,Аэропорт,"аэропорт,NOUN,Inan,Nom,Masc,Sing"
cluster_-1,Гуиннер,"Гуиннер,PROPN,Inan,Nom,Masc,Sing"
cluster_270,имени,"имя,NOUN,Inan,Dat,Neut,Sing"
cluster_-1,Роджера,"Роджер,PROPN,Anim,Gen,Masc,Sing"
cluster_-1,Мелро,"Мелро,PROPN,Anim,Gen,Masc,Sing"
cluster_-1,обработал,"обработать,VERB,Perf,Masc,Ind,Sing,Past,Fin,Act"
cluster_-1,4120,"4120,NUM,Acc,Card"
cluster_271,операций,"операция,NOUN,Inan,Gen,Fem,Plur"
cluster_-1,взлётов,"взлет,NOUN,Inan,Gen,Masc,Plur"
cluster_6,и,"и,CCONJ,None"
cluster_-1,посадок,"посадка,NOUN,Inan,Gen,Fem,Plur"
cluster_272,воздушных,"воздушный,ADJ,Loc,Pos,Plur"
cluster_273,судов,"суд,NOUN,Inan,Gen,Masc,Plur"
cluster_6,(,"(,PUNCT,None"
cluster_6,в,"в,ADP,None"
cluster_274,среднем,"среднее,NOUN,Inan,Loc,Neut,Sing"
cluster_275,11,"11,ADJ,Gen,Pos,Neut,Sing"
cluster_271,операций,"операция,NOUN,Inan,Gen,Fem,Plur"
cluster_276,ежедневно,"ежедневно,ADV,Pos"
cluster_6,),"),PUNCT,None"
cluster_6,",",",,PUNCT,None"
cluster_245,из,"из,ADP,None"
cluster_277,которых,"который,PRON,Inan,Gen,Plur"
cluster_278,51,"51,NUM,None"
cluster_6,%,"процент-знак,SYM,None"
cluster_279,пришлось,"прийтись,VERB,Perf,Neut,Ind,Sing,Past,Fin,Mid"
cluster_70,на,"на,ADP,None"
cluster_280,рейсы,"рейс,NOUN,Inan,Acc,Masc,Plur"
cluster_-1,аэротакси,"аэротакси,NOUN,Inan,Gen,Neut,Sing"
cluster_6,",",",,PUNCT,None"
cluster_281,49,"49,NUM,Gen,Card"
cluster_6,%,"процент-знак,SYM,None"
cluster_282,составила,"составить,VERB,Perf,Fem,Ind,Sing,Past,Fin,Act"
cluster_-1,авиация,"авиация,NOUN,Inan,Nom,Fem,Sing"
cluster_283,общего,"общий,ADJ,Gen,Pos,Masc,Sing"
cluster_-1,назначения,"назначение,NOUN,Inan,Gen,Neut,Sing"
cluster_6,и,"и,CCONJ,None"
cluster_284,меньше,"мало,ADV,Cmp"
cluster_6,1,"1,NUM,None"
cluster_6,%,"процент-знак,SYM,None"
cluster_285,заняли,"занять,VERB,Perf,Ind,Plur,Past,Fin,Act"
cluster_280,рейсы,"рейс,NOUN,Inan,Acc,Masc,Plur"
cluster_286,военной,"военный,ADJ,Gen,Pos,Fem,Sing"
cluster_287,авиации,"авиация,NOUN,Inan,Gen,Fem,Sing"
cluster_6,.,".,PUNCT,None"
cluster_-1,Да́тский,"датский,ADJ,Nom,Pos,Masc,Sing"
cluster_-1,проли́в,"пролив,NOUN,Inan,Nom,Masc,Sing"
cluster_6,--,"--,PUNCT,None"
cluster_-1,пролив,"пролив,NOUN,Inan,Nom,Masc,Sing"
cluster_3,между,"между,ADP,None"
cluster_-1,островами,"остров,NOUN,Inan,Ins,Masc,Plur"
cluster_-1,Гренландия,"Гренландия,PROPN,Inan,Nom,Fem,Sing"
cluster_6,и,"и,CCONJ,None"
cluster_288,Исландия,"Исландия,PROPN,Inan,Nom,Fem,Sing"
cluster_6,.,".,PUNCT,None"
cluster_-1,Поставленная,"поставить,VERB,Inan,Perf,Nom,Fem,Sing,Past,Part,Pass"
cluster_289,комиссии,"комиссия,NOUN,Inan,Nom,Fem,Plur"
cluster_290,задача,"задача,NOUN,Inan,Nom,Fem,Sing"
cluster_-1,предусматривала,"предусматривать,VERB,Imp,Fem,Ind,Sing,Past,Fin,Act"
cluster_291,изучение,"изучение,NOUN,Inan,Acc,Neut,Sing"
cluster_-1,имеющихся,"иметься,VERB,Inan,Imp,Gen,Plur,Past,Part,Act"
cluster_292,зарубежных,"зарубежный,ADJ,Gen,Pos,Plur"
cluster_293,данных,"данный,ADJ,Gen,Pos,Plur"
cluster_6,о,"о,ADP,None"
cluster_294,строительстве,"строительство,NOUN,Inan,Loc,Neut,Sing"
cluster_-1,полуподводных,"полуподводный,ADJ,Gen,Pos,Plur"
cluster_295,миноносцев,"миноносец,NOUN,Inan,Gen,Masc,Plur"
cluster_6,",",",,PUNCT,None"
cluster_-1,проектирование,"проектирование,NOUN,Inan,Nom,Neut,Sing"
cluster_6,и,"и,CCONJ,None"
cluster_-1,постройка,"постройка,NOUN,Inan,Nom,Fem,Sing"
cluster_-1,погружающегося,"погружаться,VERB,Inan,Imp,Gen,Neut,Sing,Pres,Part,Act"
cluster_140,судна,"судно,NOUN,Inan,Gen,Neut,Sing"
cluster_233,для,"для,ADP,None"
cluster_-1,береговой,"береговой,ADJ,Gen,Pos,Fem,Sing"
cluster_296,обороны,"оборона,NOUN,Inan,Gen,Fem,Sing"
cluster_6,.,".,PUNCT,None"
cluster_297,Через,"через,ADP,None"
cluster_298,округ,"округ,NOUN,Inan,Acc,Masc,Sing"
cluster_-1,Джайпур,"Джайпур,PROPN,Inan,Acc,Masc,Sing"
cluster_-1,протекают,"протекать,VERB,Imp,Ind,Plur,3,Pres,Fin,Act"
cluster_160,реки,"река,NOUN,Inan,Gen,Fem,Sing"
cluster_-1,Банас,"Банас,PROPN,Inan,Nom,Masc,Sing"
cluster_6,и,"и,CCONJ,None"
cluster_-1,Банганга,"Банганга,PROPN,Inan,Nom,Fem,Sing"
cluster_6,.,".,PUNCT,None"
cluster_299,Кроме,"кроме,ADP,None"
cluster_300,того,"то,PRON,Inan,Gen,Neut,Sing"
cluster_6,",",",,PUNCT,None"
cluster_6,в,"в,ADP,None"
cluster_301,связи,"связь,NOUN,Inan,Gen,Fem,Sing"
cluster_6,с,"с,ADP,None"
cluster_302,тем,"то,PRON,Inan,Ins,Neut,Sing"
cluster_6,",",",,PUNCT,None"
cluster_303,что,"что,SCONJ,None"
cluster_-1,гидрокарбонат,"гидрокарбонат,NOUN,Inan,Nom,Masc,Sing"
cluster_-1,натрия,"натрий,NOUN,Inan,Gen,Masc,Sing"
cluster_26,не,"не,PART,Neg"
cluster_304,поступает,"поступать,VERB,Imp,Ind,Sing,3,Pres,Fin,Act"
cluster_305,обратно,"обратно,ADV,Pos"
cluster_6,в,"в,ADP,None"
cluster_-1,кровь,"кровь,NOUN,Inan,Acc,Fem,Sing"
cluster_70,на,"на,ADP,None"
cluster_-1,пополнение,"пополнение,NOUN,Inan,Acc,Neut,Sing"
cluster_-1,щелочных,"щелочной,ADJ,Gen,Pos,Plur"
cluster_-1,резервов,"резерв,NOUN,Inan,Gen,Masc,Plur"
cluster_6,",",",,PUNCT,None"
cluster_306,развивается,"развиваться,VERB,Imp,Ind,Sing,3,Pres,Fin,Mid"
cluster_-1,сильнейший,"сильнейший,ADJ,Nom,Pos,Masc,Sing"
cluster_-1,ацидоз,"ацидоз,NOUN,Inan,Nom,Masc,Sing"
cluster_6,",",",,PUNCT,None"
cluster_6,а,"а,CCONJ,None"
cluster_6,в,"в,ADP,None"
cluster_307,условиях,"условие,NOUN,Inan,Loc,Neut,Plur"
cluster_-1,ацидоза,"ацидоз,NOUN,Inan,Gen,Masc,Sing"
cluster_308,действие,"действие,NOUN,Inan,Nom,Neut,Sing"
cluster_-1,диакарба,"диакарб,NOUN,Inan,Gen,Masc,Sing"
cluster_309,прекращается,"прекращаться,VERB,Imp,Ind,Sing,3,Pres,Fin,Mid"
cluster_6,.,".,PUNCT,None"
cluster_70,На,"на,ADP,None"
cluster_310,участке,"участок,NOUN,Inan,Loc,Masc,Sing"
cluster_-1,отремонтированы,"отремонтировать,VERB,Inan,Perf,Nom,Plur,Past,Short,Part,Pass"
cluster_311,все,"весь,DET,Inan,Acc,Plur"
cluster_312,станции,"станция,NOUN,Inan,Dat,Fem,Sing"
cluster_6,и,"и,CCONJ,None"
cluster_-1,модернизированы,"модернизировать,VERB,Inan,Perf,Nom,Plur,Past,Short,Part,Pass"
cluster_-1,вокзалы,"вокзал,NOUN,Inan,Nom,Masc,Plur"
cluster_6,с,"с,ADP,None"
cluster_313,учетом,"учет,NOUN,Inan,Ins,Masc,Sing"
cluster_314,современных,"современный,ADJ,Gen,Pos,Plur"
cluster_315,требований,"требование,NOUN,Inan,Gen,Neut,Plur"
cluster_6,.,".,PUNCT,None"
cluster_316,Уильям,"Уильям,PROPN,Anim,Nom,Masc,Sing"
cluster_-1,Дуглас,"Дуглас,PROPN,Anim,Nom,Masc,Sing"
cluster_119,был,"быть,VERB,Imp,Masc,Ind,Sing,Past,Fin,Act"
cluster_-1,губернатором,"губернатор,NOUN,Anim,Ins,Masc,Sing"
cluster_317,Берика,"Берик,PROPN,Anim,Gen,Masc,Sing"
cluster_6,в,"в,ADP,None"
cluster_266,период,"период,NOUN,Inan,Acc,Masc,Sing"
cluster_-1,вторжений,"вторжение,NOUN,Inan,Gen,Neut,Plur"
cluster_318,английского,"английский,ADJ,Gen,Pos,Masc,Sing"
cluster_319,короля,"король,NOUN,Anim,Gen,Masc,Sing"
cluster_320,Эдуарда,"Эдуард,PROPN,Anim,Gen,Masc,Sing"
cluster_6,I,"I,ADJ,Gen,Pos,Masc,Sing"
cluster_6,в,"в,ADP,None"
cluster_321,Шотландию,"Шотландия,PROPN,Inan,Acc,Fem,Sing"
cluster_6,.,".,PUNCT,None"
cluster_322,Известность,"известность,NOUN,Inan,Nom,Fem,Sing"
cluster_323,получил,"получить,VERB,Perf,Masc,Ind,Sing,Past,Fin,Act"
cluster_324,также,"также,PART,None"
cluster_325,еврейский,"еврейский,ADJ,Inan,Acc,Pos,Masc,Sing"
cluster_-1,партизанский,"партизанский,ADJ,Nom,Pos,Masc,Sing"
cluster_326,отряд,"отряд,NOUN,Inan,Nom,Masc,Sing"
cluster_327,106,"106,NUM,Gen,Card"
cluster_-1,Шолома,"Шолом,PROPN,Anim,Gen,Masc,Sing"
cluster_-1,Зорина,"Зорин,PROPN,Anim,Gen,Masc,Sing"
cluster_6,",",",,PUNCT,None"
cluster_-1,насчитывавший,"насчитывать,VERB,Inan,Imp,Nom,Masc,Sing,Pres,Part,Act"
cluster_328,600,"600,NUM,Gen,Card"
cluster_258,человек,"человек,NOUN,Anim,Gen,Masc,Plur"
cluster_6,",",",,PUNCT,None"
cluster_6,в,"в,ADP,None"
cluster_329,том,"то,PRON,Inan,Loc,Neut,Sing"
cluster_330,числе,"число,NOUN,Inan,Loc,Neut,Sing"
cluster_-1,137,"137,NUM,Nom,Card"
cluster_6,--,"--,PUNCT,None"
cluster_331,боевая,"боевой,ADJ,Nom,Pos,Fem,Sing"
cluster_332,рота,"рота,NOUN,Inan,Nom,Fem,Sing"
cluster_6,",",",,PUNCT,None"
cluster_333,остальные,"остальной,ADJ,Inan,Acc,Pos,Plur"
cluster_-1,гражданские,"гражданский,ADJ,Nom,Pos,Plur"
cluster_6,(,"(,PUNCT,None"
cluster_6,в,"в,ADP,None"
cluster_334,основном,"основное,NOUN,Inan,Loc,Neut,Sing"
cluster_335,женщины,"женщина,NOUN,Anim,Nom,Fem,Plur"
